sid_excel,settlement_name,source_field,raw_value
1771936:62,Pomenići,mid,1771936
1771936:63,Pržići,mid,1771936
1771936:64,Radonjići,mid,1771936
1771936:65,Radoševići,mid,1771936
1771936:66,Ravne,mid,1771936
1771936:67,Rokoč,mid,1771936
1771936:68,Samari,mid,1771936
1771936:69,Semizova Ponikva,mid,1771936
1771936:70,Seoci,mid,1771936
1771936:71,Sjenokos,mid,1771936
1771936:72,Slavin,mid,1771936
1771936:73,Sršljenci,mid,1771936
1771936:74,Strica,mid,1771936
1771936:75,Striježevo,mid,1771936
1771936:76,Stupni Do,mid,1771936
1771936:77,Šikulje,mid,1771936
1771936:78,Tisovci,mid,1771936
1771936:79,Toljenak,mid,1771936
1771936:80,Tribija,mid,1771936
1771936:81,Vareš,mid,1771936
1771936:82,Vareš Majdan,mid,1771936
1771936:83,Višnjići,mid,1771936
1771936:84,Zabrezje,mid,1771936
1771936:85,Zaruđe,mid,1771936
1771936:86,Zubeta,mid,1771936
1771936:87,Zvijezda,mid,1771936
1771936:88,Žalja,mid,1771936
1771936:89,Žižci,mid,1771936
1777860:4,Naseljeno mjesto,mid,1777860
1777860:5,Brijesnica Mala,mid,1777860
1777860:6,Brijesnica Velika,mid,1777860
1777860:7,Klokotnica,mid,1777860
1777860:8,Lukavica Rijeka,mid,1777860
1777860:9,Sjenina Rijeka,mid,1777860
1777860:10,Stanić Rijeka,mid,1777860
1788051:4,Naseljeno mjesto,mid,1788051
1788051:5,Baltići,mid,1788051
1788051:6,Bandin Odžak,mid,1788051
1788051:7,Banja Lučica,mid,1788051
1788051:8,Barnik,mid,1788051
1788051:9,Bećari,mid,1788051
1788051:10,Bereg,mid,1788051
1788051:11,Bijela Voda,mid,1788051
1788051:12,Bjelasovići,mid,1788051
1788051:13,Bjelosavljevići,mid,1788051
1788051:14,Borovac,mid,1788051
1788051:15,Brejakovići,mid,1788051
1788051:16,Bukovik,mid,1788051
1788051:17,Cvrčići,mid,1788051
1788051:18,Čavarine,mid,1788051
1788051:19,Čitluci,mid,1788051
1788051:20,Donje Babine,mid,1788051
1788051:21,Donje Gire,mid,1788051
1788051:22,Donji Drapnići,mid,1788051
1788051:23,Donji Kalimanići,mid,1788051
1788051:24,Drecelj,mid,1788051
1788051:25,Dugančići,mid,1788051
1788051:26,Džindići,mid,1788051
1788051:27,Đedovci,mid,1788051
1788051:28,Gazivode,mid,1788051
1788051:29,Gornji Drapnići,mid,1788051
1788051:30,Gornji Kalimanići,mid,1788051
1788051:31,Gornji Poretak,mid,1788051
1788051:32,Grbići,mid,1788051
1788051:33,Gurdići,mid,1788051
1788051:34,Hrastišta,mid,1788051
1788051:35,Imamovići,mid,1788051
1788051:36,Jabuka,mid,1788051
1788051:37,Jasik,mid,1788051
1788051:38,Kadića Brdo,mid,1788051
1788051:39,Kalauzovići,mid,1788051
1788051:40,Kaljina,mid,1788051
1788051:41,Kazmerići,mid,1788051
1788051:42,Klečkovac,mid,1788051
1788051:43,Knežina,mid,1788051
1788051:44,Kolakovići,mid,1788051
1788051:45,Košutica,mid,1788051
1788051:46,Krajšići,mid,1788051
1788051:47,Kruševci,mid,1788051
1788051:48,Kruševo,mid,1788051
1788051:49,Kula,mid,1788051
1788051:50,Kusače,mid,1788051
1788051:51,Kuti,mid,1788051
1788051:52,Mandra,mid,1788051
1788051:53,Mangurići,mid,1788051
1788051:54,Margetići,mid,1788051
1788051:55,Medojevići,mid,1788051
1788051:56,Meljine,mid,1788051
1788051:57,Mičivode,mid,1788051
1788051:58,Miletci,mid,1788051
1788051:59,Miletine,mid,1788051
1788051:60,Nehorići,mid,1788051
1788051:61,Nepravdići,mid,1788051
1788051:62,Novo Selo,mid,1788051
1788051:63,Novoseoci,mid,1788051
1788051:64,Ozerkovići,mid,1788051
1788051:65,Parževići,mid,1788051
1788051:66,Pavičići,mid,1788051
1788051:67,Pediše,mid,1788051
1788051:68,Pihlice,mid,1788051
1788051:69,Pobratci,mid,1788051
1788051:70,Podkrajeva,mid,1788051
1788051:71,Podromanija,mid,1788051
1788051:72,Preljubovići,mid,1788051
1788051:73,Prinčići,mid,1788051
1788051:74,Pusto Selo,mid,1788051
1788051:75,Ravna Romanija,mid,1788051
1788051:76,Rijeća,mid,1788051
1788051:77,Rudine,mid,1788051
1788051:78,Selišta,mid,1788051
1788051:79,Sijerci,mid,1788051
1788051:80,Smrtići,mid,1788051
1788051:81,Sokolac,mid,1788051
1788051:82,Sokolovići,mid,1788051
1788051:83,Šahbegovići,mid,1788051
1788051:84,Šaševci,mid,1788051
1788051:85,Šenkovići,mid,1788051
1788051:86,Širijevići,mid,1788051
1788051:87,Točionik,mid,1788051
1788051:88,Turkovići,mid,1788051
1788051:89,Vidrići,mid,1788051
1788051:90,Vraneši,mid,1788051
1788051:91,Vrapci,mid,1788051
1788051:92,Vražići,mid,1788051
1788051:93,Vrhbarje,mid,1788051
1788051:94,Vrhovina,mid,1788051
1788051:95,Vrutci,mid,1788051
1788051:96,Vukosavljevići,mid,1788051
1788051:97,Zagrađe,mid,1788051
1788051:98,Žljebovi,mid,1788051
1788051:99,Žulj,mid,1788051
1788051:100,Žunovi,mid,1788051
1794197:4,Naseljeno mjesto,mid,1794197
1794197:5,Bastaji,mid,1794197
1794197:6,Bokani,mid,1794197
1794197:7,Borak,mid,1794197
1794197:8,Bregovi,mid,1794197
1794197:9,Čarići,mid,1794197
1794197:10,Ćukovac,mid,1794197
1794197:11,Donji Korićani,mid,1794197
1794197:12,Golo Brdo,mid,1794197
1794197:13,Gornji Korićani,mid,1794197
1794197:14,Imljani,mid,1794197
1794197:15,Javorani,mid,1794197
1794197:16,Kneževo,mid,1794197
1794197:17,Kobilja,mid,1794197
1794197:18,Kostići,mid,1794197
1794197:19,Mokri Lug,mid,1794197
1794197:20,Paunovići,mid,1794197
1794197:21,Rađići,mid,1794197
1794197:22,Šolaji,mid,1794197
1794197:23,Vlatkovići,mid,1794197
1794197:24,Živinice,mid,1794197
1795673:4,Naseljeno mjesto,mid,1795673
1795673:5,Ada,mid,1795673
1795673:6,Gnionica,mid,1795673
1795673:7,Jakeš,mid,1795673
1795673:8,Jezero,mid,1795673
1795673:9,Jošavica,mid,1795673
1795673:10,Modrički Lug,mid,1795673
1795673:11,Novo Selo,mid,1795673
1795673:12,Pećnik,mid,1795673
1795673:13,Potočani,mid,1795673
1795673:14,Srnava,mid,1795673
1795673:15,Vrbovac,mid,1795673
1795673:16,Vukosavlje,mid,1795673
1798098:4,Naseljeno mjesto,mid,1798098
1798098:5,Kamena,mid,1798098
1798098:6,Kokorina,mid,1798098
1798098:7,Zijemlje,mid,1798098
1799334:4,Naseljeno mjesto,mid,1799334
1799334:5,Bačvice,mid,1799334
1799334:6,Bandol,mid,1799334
1799334:7,Bijelo Bučje,mid,1799334
1799334:8,Bilići,mid,1799334
1799334:9,Brajići,mid,1799334
1799334:10,Brajkovići,mid,1799334
1799334:11,Brankovac,mid,1799334
1799334:12,Čifluk,mid,1799334
1799334:13,Čosići,mid,1799334
1799334:14,Čukle,mid,1799334
1799334:15,Dolac,mid,1799334
1799334:16,Dolac na Lašvi,mid,1799334
1799334:17,Donja Trebeuša,mid,1799334
1799334:18,Donje Krčevine,mid,1799334
1799334:19,Donji Korićani,mid,1799334
1799334:20,Dub,mid,1799334
1799334:21,Đelilovac,mid,1799334
1799334:22,Fazlići,mid,1799334
1799334:23,Gladnik,mid,1799334
1799334:24,Gluha Bukovica,mid,1799334
1799334:25,Goleš,mid,1799334
1799334:26,Gornja Trebeuša,mid,1799334
1799334:27,Gornje Krčevine,mid,1799334
1799334:28,Gornji Korićani,mid,1799334
1799334:29,Gradina,mid,1799334
1799334:30,Grahovčići,mid,1799334
1799334:31,Grahovik,mid,1799334
1799334:32,Guča Gora,mid,1799334
1799334:33,Hamandžići,mid,1799334
1799334:34,Han Bila,mid,1799334
1799334:35,Jezerci,mid,1799334
1799334:36,Kljaci,mid,1799334
1799334:37,Kokošari,mid,1799334
1799334:38,Komar,mid,1799334
1799334:39,Kraljevice,mid,1799334
1799334:40,Krpeljići,mid,1799334
1799334:41,Kruševo Brdo I,mid,1799334
1799334:42,Kruševo Brdo II,mid,1799334
1799334:43,Kula,mid,1799334
1799334:44,Kundići,mid,1799334
1799334:45,Lovrići,mid,1799334
1799334:46,Mala Bukovica,mid,1799334
1799334:47,Maline,mid,1799334
1799334:48,Miletići,mid,1799334
1799334:49,Miškića Brdo,mid,1799334
1799334:50,Mosor,mid,1799334
1799334:51,Mudrike,mid,1799334
1799334:52,Nova Bila,mid,1799334
1799334:53,Orahovo,mid,1799334
1799334:54,Orašac,mid,1799334
1799334:55,Orlice,mid,1799334
1799334:56,Ovčarevo,mid,1799334
1799334:57,Paklarevo,mid,1799334
1799334:58,Podkraj,mid,1799334
1799334:59,Podovi,mid,1799334
1799334:60,Podstinje,mid,1799334
1799334:61,Pokrajčići,mid,1799334
1799334:62,Poljanice,mid,1799334
1799334:63,Polje Slavka Gavrančića,mid,1799334
1799334:64,Prići,mid,1799334
1799334:65,Pulac,mid,1799334
1799334:66,Putićevo,mid,1799334
1799334:67,Radića Brdo,mid,1799334
1799334:68,Radojčići,mid,1799334
1799334:69,Radonjići,mid,1799334
1799334:70,Ričice,mid,1799334
1799334:71,Runjići,mid,1799334
1799334:72,Sažići,mid,1799334
1799334:73,Sečevo,mid,1799334
1799334:74,Seferi,mid,1799334
1799334:75,Selići,mid,1799334
1799334:76,Skomorje,mid,1799334
1799334:77,Slimena,mid,1799334
1799334:78,Suhi Dol,mid,1799334
1799334:79,Šešići,mid,1799334
1799334:80,Šipovik,mid,1799334
1799334:81,Šišava,mid,1799334
1799334:82,Travnik,mid,1799334
1799334:83,Turbe,mid,1799334
1799334:84,Turići,mid,1799334
1799334:85,Varošluk,mid,1799334
1799334:86,Velika Bukovica,mid,1799334
1799334:87,Vidoševići,mid,1799334
1799334:88,Vilenica,mid,1799334
1799334:89,Višnjevo,mid,1799334
1799334:90,Vitovlje,mid,1799334
1799334:91,Vlahovići,mid,1799334
1799334:92,Vranići,mid,1799334
1799334:93,Zagrađe,mid,1799334
1799334:94,Zaselje,mid,1799334
1814920:4,Naseljeno mjesto,mid,1814920
1814920:5,Bajrići,mid,1814920
1814920:6,Baljevac,mid,1814920
1814920:7,Bihać,mid,1814920
1814920:8,Boboljusci,mid,1814920
1814920:9,Bosanski Osredci,mid,1814920
1814920:10,Brekovica,mid,1814920
1814920:11,Bugar,mid,1814920
1814920:12,Ćukovi,mid,1814920
1814920:13,Doljani,mid,1814920
1814920:14,Donja Gata,mid,1814920
1814920:15,Dubovsko,mid,1814920
1814920:16,Gorjevac,mid,1814920
1814920:17,Gornji Tiškovac,mid,1814920
1814920:18,Grabež,mid,1814920
1814920:19,Grmuša,mid,1814920
1814920:20,Hrgar,mid,1814920
1814920:21,Izačić,mid,1814920
1814920:22,Jankovac,mid,1814920
1814920:23,Jezero,mid,1814920
1814920:24,Kalati,mid,1814920
1814920:25,Klisa,mid,1814920
1814920:26,Klokot,mid,1814920
1814920:27,Kula,mid,1814920
1814920:28,Kulen Vakuf,mid,1814920
1814920:29,Lipa,mid,1814920
1814920:30,Lohovo,mid,1814920
1814920:31,Lohovska Brda,mid,1814920
1814920:32,Mala Peća,mid,1814920
1814920:33,Mali Cvjetnić,mid,1814920
1814920:34,Mali Skočaj,mid,1814920
1814920:35,Malo Očijevo,mid,1814920
1814920:36,Martin Brod,mid,1814920
1814920:37,Međudražje,mid,1814920
1814920:38,Muslići,mid,1814920
1814920:39,Očigrije,mid,1814920
1814920:40,Orašac,mid,1814920
1814920:41,Ostrovica,mid,1814920
1814920:42,Palučci,mid,1814920
1814920:43,Papari,mid,1814920
1814920:44,Praščijak,mid,1814920
1814920:45,Pritoka,mid,1814920
1814920:46,Prnjavor,mid,1814920
1814920:47,Račić,mid,1814920
1814920:48,Rajinovci,mid,1814920
1814920:49,Ripač,mid,1814920
1814920:50,Spahići,mid,1814920
1814920:51,Srbljani,mid,1814920
1814920:52,Teočak,mid,1814920
1814920:53,Trubar,mid,1814920
1814920:54,Turija,mid,1814920
1814920:55,Velika Gata,mid,1814920
1814920:56,Veliki Cvjetnić,mid,1814920
1814920:57,Veliki Skočaj,mid,1814920
1814920:58,Veliki Stjenjani,mid,1814920
1814920:59,Veliko Očijevo,mid,1814920
1814920:60,Vikići,mid,1814920
1814920:61,Vrsta,mid,1814920
1814920:62,Zavalje,mid,1814920
1814920:63,Zlopoljac,mid,1814920
1840366:4,Naseljeno mjesto,mid,1840366
1840366:5,Agino Selo,mid,1840366
1840366:6,Banja Luka,mid,1840366
1840366:7,Barlovci,mid,1840366
1840366:8,Bastasi,mid,1840366
1840366:9,Bistrica,mid,1840366
1840366:10,Bočac,mid,1840366
1840366:11,Borkovići,mid,1840366
1840366:12,Bronzani Majdan,mid,1840366
1840366:13,Cerici,mid,1840366
1840366:14,Čokori,mid,1840366
1840366:15,Debeljaci,mid,1840366
1840366:16,Dobrnja,mid,1840366
1840366:17,Dragočaj,mid,1840366
1840366:18,Drakulić,mid,1840366
1840366:19,Dujakovci,mid,1840366
1840366:20,Goleši,mid,1840366
1840366:21,Jagare,mid,1840366
1840366:22,Kmećani,mid,1840366
1840366:23,Kola,mid,1840366
1840366:24,Kola Donja,mid,1840366
1840366:25,Krmine,mid,1840366
1840366:26,Krupa na Vrbasu,mid,1840366
1840366:27,Kuljani,mid,1840366
1840366:28,Lokvari,mid,1840366
1840366:29,Lusići,mid,1840366
1840366:30,Ljubačevo,mid,1840366
1840366:31,Melina,mid,1840366
1840366:32,Motike,mid,1840366
1840366:33,Obrovac,mid,1840366
1840366:34,Pavići,mid,1840366
1840366:35,Pavlovac,mid,1840366
1840366:36,Pervan Donji,mid,1840366
1840366:37,Pervan Gornji,mid,1840366
1840366:38,Piskavica,mid,1840366
1840366:39,Ponir,mid,1840366
1840366:40,Potkozarje,mid,1840366
1840366:41,Prijakovci,mid,1840366
1840366:42,Priječani,mid,1840366
1840366:43,Prnjavor Mali,mid,1840366
1840366:44,Radmanići,mid,1840366
1840366:45,Radosavska,mid,1840366
1840366:46,Ramići,mid,1840366
1840366:47,Rekavice,mid,1840366
1840366:48,Slavićka,mid,1840366
1840366:49,Stratinska,mid,1840366
1840366:50,Stričići,mid,1840366
1840366:51,Subotica,mid,1840366
1840366:52,Šargovac,mid,1840366
1840366:53,Šimići,mid,1840366
1840366:54,Šljivno,mid,1840366
1840366:55,Verići,mid,1840366
1840366:56,Vilusi,mid,1840366
1840366:57,Zalužani,mid,1840366
1840366:58,Zelenci,mid,1840366
1854656:4,Naseljeno mjesto,mid,1854656
1854656:5,Babice Donje,mid,1854656
1854656:6,Babice Gornje,mid,1854656
1854656:7,Berkovica,mid,1854656
1854656:8,Bikodže,mid,1854656
1854656:9,Bistarac Donji,mid,1854656
1854656:10,Bistarac Gornji,mid,1854656
1854656:11,Bokavići,mid,1854656
1854656:12,Borice,mid,1854656
1854656:13,Brijesnica Donja,mid,1854656
1854656:14,Brijesnica Gornja,mid,1854656
1854656:15,Caparde,mid,1854656
1854656:16,Cerik,mid,1854656
1854656:17,Crveno Brdo,mid,1854656
1854656:18,Devetak,mid,1854656
1854656:19,Dobošnica,mid,1854656
1854656:20,Gnojnica,mid,1854656
1854656:21,Huskići,mid,1854656
1854656:22,Jaruške Donje,mid,1854656
1854656:23,Jaruške Gornje,mid,1854656
1854656:24,Kalajevo,mid,1854656
1854656:25,Komari,mid,1854656
1854656:26,Krtova,mid,1854656
1854656:27,Kruševica,mid,1854656
1854656:28,Lukavac,mid,1854656
1854656:29,Lukavac Gornji,mid,1854656
1854656:30,Mičijevići,mid,1854656
1854656:31,Milino Selo,mid,1854656
1854656:32,Modrac,mid,1854656
1854656:33,Orahovica,mid,1854656
1854656:34,Poljice,mid,1854656
1854656:35,Prline,mid,1854656
1854656:36,Prokosovići,mid,1854656
1854656:37,Puračić,mid,1854656
1854656:38,Semići,mid,1854656
1854656:39,Sižje,mid,1854656
1854656:40,Smoluća Donja,mid,1854656
1854656:41,Smoluća Gornja,mid,1854656
1854656:42,Stupari,mid,1854656
1854656:43,Šikulje,mid,1854656
1854656:44,Tabaci,mid,1854656
1854656:45,Tumare,mid,1854656
1854656:46,Turija,mid,1854656
1854656:47,Vasiljevci,mid,1854656
1854656:48,Vijenac,mid,1854656
1871665:4,Naseljeno mjesto,mid,1871665
1871665:5,Batkovci,mid,1871665
1871665:6,Bjeline,mid,1871665
1871665:7,Bojište,mid,1871665
1871665:8,Bosanski Milanovac,mid,1871665
1871665:9,Bošnjaci,mid,1871665
1871665:10,Brdari,mid,1871665
1871665:11,Čaplje,mid,1871665
1871665:12,Demiševci,mid,1871665
1871665:13,Djedovača,mid,1871665
1871665:14,Donja Kozica,mid,1871665
1871665:15,Donja Tramošnja,mid,1871665
1871665:16,Donji Dabar,mid,1871665
1871665:17,Donji Kamengrad,mid,1871665
1871665:18,Donji Lipnik,mid,1871665
1871665:19,Dževar,mid,1871665
1871665:20,Đurići,mid,1871665
1871665:21,Fajtovci,mid,1871665
1871665:22,Glavice,mid,1871665
1871665:23,Gorice,mid,1871665
1871665:24,Gornja Kozica,mid,1871665
1871665:25,Gornja Tramošnja,mid,1871665
1871665:26,Gornji Dabar,mid,1871665
1871665:27,Gornji Kamengrad,mid,1871665
1871665:28,Gornji Lipnik,mid,1871665
1871665:29,Grdanovci,mid,1871665
1871665:30,Hadrovci,mid,1871665
1871665:31,Hrustovo,mid,1871665
1871665:32,Husimovci,mid,1871665
1871665:33,Ilidža,mid,1871665
1871665:34,Jelašinovci,mid,1871665
1871665:35,Kijevo,mid,1871665
1871665:36,Kljevci,mid,1871665
1871665:37,Koprivna,mid,1871665
1871665:38,Kozin,mid,1871665
1871665:39,Krkojevci,mid,1871665
1871665:40,Kruhari,mid,1871665
1871665:41,Lukavice,mid,1871665
1871665:42,Lušci Palanka,mid,1871665
1871665:43,Lužani,mid,1871665
1871665:44,Majkić Japra Donja,mid,1871665
1871665:45,Majkić Japra Gornja,mid,1871665
1871665:46,Miljevci,mid,1871665
1871665:47,Modra,mid,1871665
1871665:48,Mrkalji,mid,1871665
1871665:49,Naprelje,mid,1871665
1871665:50,Okreč,mid,1871665
1871665:51,Otiš,mid,1871665
1871665:52,Podbriježje,mid,1871665
1871665:53,Podlug,mid,1871665
1871665:54,Podovi,mid,1871665
1871665:55,Podvidača,mid,1871665
1871665:56,Poljak,mid,1871665
1871665:57,Praštali,mid,1871665
1871665:58,Sanski Most,mid,1871665
1871665:59,Sasina,mid,1871665
1871665:60,Skucani Vakuf,mid,1871665
1871665:61,Slatina,mid,1871665
1871665:62,Stara Rijeka,mid,1871665
1871665:63,Stari Majdan,mid,1871665
1871665:64,Suhača,mid,1871665
1871665:65,Šehovci,mid,1871665
1871665:66,Škrljevita,mid,1871665
1871665:67,Tomina,mid,1871665
1871665:68,Trnova,mid,1871665
1871665:69,Usorci,mid,1871665
1871665:70,Vrhpolje,mid,1871665
1871665:71,Zenkovići,mid,1871665
1875064:4,Naseljeno mjesto,mid,1875064
1875064:5,Ataševac,mid,1875064
1875064:6,Bastasi,mid,1875064
1875064:7,Brda,mid,1875064
1875064:8,Bunčevac,mid,1875064
1875064:9,Drvar,mid,1875064
1875064:10,Drvar Selo,mid,1875064
1875064:11,Gruborski Naslon,mid,1875064
1875064:12,Kamenica,mid,1875064
1875064:13,Ljeskovica,mid,1875064
1875064:14,Mokronoge,mid,1875064
1875064:15,Motike,mid,1875064
1875064:16,Mrđe,mid,1875064
1875064:17,Podić,mid,1875064
1875064:18,Podovi,mid,1875064
1875064:19,Poljice,mid,1875064
1875064:20,Potoci,mid,1875064
1875064:21,Prekaja,mid,1875064
1875064:22,Šajinovac,mid,1875064
1875064:23,Šipovljani,mid,1875064
1875064:24,Trninić Brijeg,mid,1875064
1875064:25,Vidovo Selo,mid,1875064
1875064:26,Vrtoče,mid,1875064
1875064:27,Zaglavica,mid,1875064
1875064:28,Župa,mid,1875064
1875064:29,Župica,mid,1875064
1880950:4,Naseljeno mjesto,mid,1880950
1880950:5,Anđelije,mid,1880950
1880950:6,Bastasi,mid,1880950
1880950:7,Beleni,mid,1880950
1880950:8,Biokovo,mid,1880950
1880950:9,Birotići,mid,1880950
1880950:10,Bogavići,mid,1880950
1880950:11,Borje,mid,1880950
1880950:12,Borovinići,mid,1880950
1880950:13,Brajići,mid,1880950
1880950:14,Brajkovići,mid,1880950
1880950:15,Brod,mid,1880950
1880950:16,Brusna,mid,1880950
1880950:17,Budanj,mid,1880950
1880950:18,Bujakovina,mid,1880950
1880950:19,Bunovi,mid,1880950
1880950:20,Cerova Ravan,mid,1880950
1880950:21,Crnetići,mid,1880950
1880950:22,Cvilin,mid,1880950
1880950:23,Čelebići,mid,1880950
1880950:24,Čelikovo Polje,mid,1880950
1880950:25,Ćurevo,mid,1880950
1880950:26,Daničići,mid,1880950
1880950:27,Derolovi,mid,1880950
1880950:28,Drače,mid,1880950
1880950:29,Dragočava,mid,1880950
1880950:30,Dragojevići,mid,1880950
1880950:31,Đeđevo,mid,1880950
1880950:32,Fališi,mid,1880950
1880950:33,Filipovići,mid,1880950
1880950:34,Foča,mid,1880950
1880950:35,Glušca,mid,1880950
1880950:36,Godijeno,mid,1880950
1880950:37,Gostičaj,mid,1880950
1880950:38,Govza,mid,1880950
1880950:39,Gradac,mid,1880950
1880950:40,Grandići,mid,1880950
1880950:41,Grdijevići,mid,1880950
1880950:42,Hum,mid,1880950
1880950:43,Huseinovići,mid,1880950
1880950:44,Igoče,mid,1880950
1880950:45,Izbišno,mid,1880950
1880950:46,Jasenovo,mid,1880950
1880950:47,Ječmišta,mid,1880950
1880950:48,Jeleč,mid,1880950
1880950:49,Jošanica,mid,1880950
1880950:50,Kolun,mid,1880950
1880950:51,Kosman,mid,1880950
1880950:52,Kozarevina,mid,1880950
1880950:53,Kozja Luka,mid,1880950
1880950:54,Kratine,mid,1880950
1880950:55,Krna Jela,mid,1880950
1880950:56,Kruševo,mid,1880950
1880950:57,Kunduci,mid,1880950
1880950:58,Kunovo,mid,1880950
1880950:59,Kuta,mid,1880950
1880950:60,Ljubina,mid,1880950
1880950:61,Marevo,mid,1880950
1880950:62,Mazoče,mid,1880950
1880950:63,Meštrevac,mid,1880950
1880950:64,Miljevina,mid,1880950
1880950:65,Mirjanovići,mid,1880950
1880950:66,Mješaji,mid,1880950
1880950:67,Orahovo,mid,1880950
1880950:68,Papratno,mid,1880950
1880950:69,Patkovina,mid,1880950
1880950:70,Paunci,mid,1880950
1880950:71,Poljice,mid,1880950
1880950:72,Popov Most,mid,1880950
1880950:73,Potpeće,mid,1880950
1880950:74,Prevrać,mid,1880950
1880950:75,Prijeđel,mid,1880950
1880950:76,Prisoje,mid,1880950
1880950:77,Puriši,mid,1880950
1880950:78,Radojevići,mid,1880950
1880950:79,Rijeka,mid,1880950
1880950:80,Rodijelj,mid,1880950
1880950:81,Slatina,mid,1880950
1880950:82,Sorlaci,mid,1880950
1880950:83,Susješno,mid,1880950
1880950:84,Škobalji,mid,1880950
1880950:85,Štović,mid,1880950
1880950:86,Šuljci,mid,1880950
1880950:87,Tečići,mid,1880950
1880950:88,Tjentište,mid,1880950
1880950:89,Tođevac,mid,1880950
1880950:90,Toholji,mid,1880950
1880950:91,Trbušće,mid,1880950
1880950:92,Trtoševo,mid,1880950
1880950:93,Tvrdaci,mid,1880950
1880950:94,Velenići,mid,1880950
1880950:95,Vikoč,mid,1880950
1880950:96,Vitine,mid,1880950
1880950:97,Vojnovići,mid,1880950
1880950:98,Vranjevići,mid,1880950
1880950:99,Vrbnica,mid,1880950
1880950:100,Vučevo,mid,1880950
1880950:101,Vukušići,mid,1880950
1880950:102,Zakmur,mid,1880950
1880950:103,Zavait,mid,1880950
1880950:104,Zubovići,mid,1880950
1880950:105,Željevo,mid,1880950
1892275:4,Naseljeno mjesto,mid,1892275
1892275:5,Baljci,mid,1892275
1892275:6,Bijela Rudina,mid,1892275
1892275:7,Bijeljani,mid,1892275
1892275:8,Bileća,mid,1892275
1892275:9,Bodenik,mid,1892275
1892275:10,Bogdašići,mid,1892275
1892275:11,Brestice,mid,1892275
1892275:12,Čepelica,mid,1892275
1892275:13,Deleuša,mid,1892275
1892275:14,Divin,mid,1892275
1892275:15,Dlakoše,mid,1892275
1892275:16,Dola,mid,1892275
1892275:17,Donja Meka Gruda,mid,1892275
1892275:18,Donji Davidovići,mid,1892275
1892275:19,Đeče,mid,1892275
1892275:20,Fatnica,mid,1892275
1892275:21,Golobrđe,mid,1892275
1892275:22,Gornja Meka Gruda,mid,1892275
1892275:23,Gornji Davidovići,mid,1892275
1892275:24,Granica,mid,1892275
1892275:25,Hodžići,mid,1892275
1892275:26,Kačanj,mid,1892275
1892275:27,Kalac,mid,1892275
1892275:28,Korita,mid,1892275
1892275:29,Krivača,mid,1892275
1892275:30,Krstače,mid,1892275
1892275:31,Kukričje,mid,1892275
1892275:32,Kuti,mid,1892275
1892275:33,Lađevići,mid,1892275
1892275:34,Milavići,mid,1892275
