join_key,mid,excel_count,svg_count,example_excel_sids,example_svg_ids,excel_names,svg_names
1768475|cipirovine,1768475,1,0,1768475:24,,Ćipirovine,
1768475|crnjelovo donje,1768475,1,0,1768475:17,,Crnjelovo Donje,
1768475|crnjelovo gornje,1768475,1,0,1768475:18,,Crnjelovo Gornje,
1768475|dazdarevo,1768475,1,0,1768475:25,,Dazdarevo,
1768475|dijelovi,1768475,1,0,1768475:26,,Dijelovi,
1768475|donji zagoni,1768475,1,0,1768475:27,,Donji Zagoni,
1768475|dragaljevac donji,1768475,1,0,1768475:28,,Dragaljevac Donji,
1768475|dragaljevac gornji,1768475,1,0,1768475:29,,Dragaljevac Gornji,
1768475|dragaljevac srednji,1768475,1,0,1768475:30,,Dragaljevac Srednji,
1768475|dvorovi,1768475,1,0,1768475:31,,Dvorovi,
1768475|glavicice,1768475,1,0,1768475:32,,Glavičice,
1768475|glavicorak,1768475,1,0,1768475:33,,Glavičorak,
1768475|glogovac,1768475,1,0,1768475:34,,Glogovac,
1768475|gojsovac,1768475,1,0,1768475:35,,Gojsovac,
1768475|golo brdo,1768475,1,0,1768475:36,,Golo Brdo,
1768475|gradac stupanj,1768475,1,0,1768475:37,,Gradac - Stupanj,
1768475|hase,1768475,1,0,1768475:38,,Hase,
1768475|janja,1768475,1,0,1768475:39,,Janja,
1768475|johovac,1768475,1,0,1768475:40,,Johovac,
1768475|kacevac,1768475,1,0,1768475:41,,Kacevac,
1768475|kojcinovac,1768475,1,0,1768475:42,,Kojčinovac,
1768475|kovacici,1768475,1,0,1768475:43,,Kovačići,
1768475|kovanluk,1768475,1,0,1768475:44,,Kovanluk,
1768475|kriva bara,1768475,1,0,1768475:45,,Kriva Bara,
1768475|ljeljenca,1768475,1,0,1768475:46,,Ljeljenča,
1768475|ljeskovac,1768475,1,0,1768475:47,,Ljeskovac,
1768475|magnojevic donji,1768475,1,0,1768475:48,,Magnojević Donji,
1768475|magnojevic gornji,1768475,1,0,1768475:49,,Magnojević Gornji,
1768475|magnojevic srednji,1768475,1,0,1768475:50,,Magnojević Srednji,
1768475|mala obarska,1768475,1,0,1768475:51,,Mala Obarska,
1768475|me asi,1768475,1,0,1768475:52,,Međaši,
1768475|modran,1768475,1,0,1768475:53,,Modran,
1768475|naseljeno mjesto,1768475,1,0,1768475:4,,Naseljeno mjesto,
1768475|novi,1768475,1,0,1768475:54,,Novi,
1768475|novo naselje,1768475,1,0,1768475:55,,Novo Naselje,
1768475|novo selo,1768475,1,0,1768475:56,,Novo Selo,
1768475|obrijez,1768475,1,0,1768475:57,,Obrijež,
1768475|ostojicevo,1768475,1,0,1768475:58,,Ostojićevo,
1768475|patkovaca,1768475,1,0,1768475:59,,Patkovača,
1768475|piperci,1768475,1,0,1768475:60,,Piperci,
1768475|popovi,1768475,1,0,1768475:61,,Popovi,
1768475|pucile,1768475,1,0,1768475:62,,Pučile,
1768475|ruhotina,1768475,1,0,1768475:63,,Ruhotina,
1768475|slobomir,1768475,1,0,1768475:64,,Slobomir,
1768475|suho polje,1768475,1,0,1768475:65,,Suho Polje,
1768475|trijesnica,1768475,1,0,1768475:66,,Triješnica,
1768475|trnjaci,1768475,1,0,1768475:67,,Trnjaci,
1768475|velika obarska,1768475,1,0,1768475:68,,Velika Obarska,
1768475|velino selo,1768475,1,0,1768475:69,,Velino Selo,
1768475|vrsani,1768475,1,0,1768475:70,,Vršani,
1768475|zagoni,1768475,1,0,1768475:71,,Zagoni,
1771936|bijelo borje,1771936,1,0,1771936:5,,Bijelo Borje,
1771936|blaza,1771936,1,0,1771936:6,,Blaža,
1771936|borovicke njive,1771936,1,0,1771936:7,,Borovičke Njive,
1771936|brda,1771936,1,0,1771936:8,,Brda,
1771936|brezik,1771936,1,0,1771936:9,,Brezik,
1771936|brgule,1771936,1,0,1771936:10,,Brgule,
1771936|budozelje,1771936,1,0,1771936:11,,Budoželje,
1771936|camovine,1771936,1,0,1771936:12,,Čamovine,
1771936|cece,1771936,1,0,1771936:13,,Ćeće,
1771936|dabravine,1771936,1,0,1771936:14,,Dabravine,
1771936|dastansko,1771936,1,0,1771936:15,,Daštansko,
1771936|debela me a,1771936,1,0,1771936:16,,Debela Međa,
1771936|diknjici,1771936,1,0,1771936:17,,Diknjići,
1771936|donja borovica,1771936,1,0,1771936:18,,Donja Borovica,
1771936|donja vijaka,1771936,1,0,1771936:19,,Donja Vijaka,
1771936|donje ocevlje,1771936,1,0,1771936:20,,Donje Očevlje,
1771936|dragovici,1771936,1,0,1771936:21,,Dragovići,
1771936|drazevici,1771936,1,0,1771936:22,,Draževići,
1771936|dubostica,1771936,1,0,1771936:23,,Duboštica,
1771936|gornja borovica,1771936,1,0,1771936:24,,Gornja Borovica,
1771936|gornja vijaka,1771936,1,0,1771936:25,,Gornja Vijaka,
1771936|hodzici,1771936,1,0,1771936:26,,Hodžići,
1771936|ivancevo,1771936,1,0,1771936:27,,Ivančevo,
1771936|javornik,1771936,1,0,1771936:28,,Javornik,
1771936|kadarici,1771936,1,0,1771936:29,,Kadarići,
1771936|karici,1771936,1,0,1771936:30,,Karići,
1771936|kokoscici,1771936,1,0,1771936:31,,Kokoščići,
1771936|kolonija przici,1771936,1,0,1771936:32,,Kolonija Pržići,
1771936|kolovici,1771936,1,0,1771936:33,,Kolovići,
1771936|kopalista,1771936,1,0,1771936:34,,Kopališta,
1771936|kopijari,1771936,1,0,1771936:35,,Kopijari,
1771936|krcevine,1771936,1,0,1771936:36,,Krčevine,
1771936|kunosici,1771936,1,0,1771936:37,,Kunosići,
1771936|letevci,1771936,1,0,1771936:38,,Letevci,
1771936|ligatici,1771936,1,0,1771936:39,,Ligatići,
1771936|luke,1771936,1,0,1771936:40,,Luke,
1771936|ljepovici,1771936,1,0,1771936:41,,Ljepovići,
1771936|mijakovici,1771936,1,0,1771936:42,,Mijakovići,
1771936|mir,1771936,1,0,1771936:43,,Mir,
1771936|miznovici,1771936,1,0,1771936:44,,Mižnovići,
1771936|mlakve,1771936,1,0,1771936:45,,Mlakve,
1771936|naseljeno mjesto,1771936,1,0,1771936:4,,Naseljeno mjesto,
1771936|naseoci,1771936,1,0,1771936:46,,Naseoci,
1771936|neprivaj,1771936,1,0,1771936:47,,Neprivaj,
1771936|ocevija,1771936,1,0,1771936:48,,Oćevija,
1771936|okruglica,1771936,1,0,1771936:49,,Okruglica,
1771936|orah,1771936,1,0,1771936:50,,Orah,
1771936|osoje,1771936,1,0,1771936:51,,Osoje,
1771936|osredak,1771936,1,0,1771936:52,,Osredak,
1771936|ostrlja,1771936,1,0,1771936:53,,Ostrlja,
1771936|pajtov han,1771936,1,0,1771936:54,,Pajtov Han,
1771936|pajtovici,1771936,1,0,1771936:55,,Pajtovići,
1771936|planinica,1771936,1,0,1771936:56,,Planinica,
1771936|pobilje,1771936,1,0,1771936:57,,Pobilje,
1771936|podjavor,1771936,1,0,1771936:58,,Podjavor,
1771936|pogar,1771936,1,0,1771936:59,,Pogar,
1771936|polozac,1771936,1,0,1771936:60,,Položac,
1771936|poljanice,1771936,1,0,1771936:61,,Poljanice,
1771936|pomenici,1771936,1,0,1771936:62,,Pomenići,
1771936|przici,1771936,1,0,1771936:63,,Pržići,
1771936|radonjici,1771936,1,0,1771936:64,,Radonjići,
1771936|radosevici,1771936,1,0,1771936:65,,Radoševići,
1771936|ravne,1771936,1,0,1771936:66,,Ravne,
1771936|rokoc,1771936,1,0,1771936:67,,Rokoč,
1771936|samari,1771936,1,0,1771936:68,,Samari,
1771936|semizova ponikva,1771936,1,0,1771936:69,,Semizova Ponikva,
1771936|seoci,1771936,1,0,1771936:70,,Seoci,
1771936|sikulje,1771936,1,0,1771936:77,,Šikulje,
1771936|sjenokos,1771936,1,0,1771936:71,,Sjenokos,
1771936|slavin,1771936,1,0,1771936:72,,Slavin,
1771936|srsljenci,1771936,1,0,1771936:73,,Sršljenci,
1771936|strica,1771936,1,0,1771936:74,,Strica,
1771936|strijezevo,1771936,1,0,1771936:75,,Striježevo,
1771936|stupni do,1771936,1,0,1771936:76,,Stupni Do,
1771936|tisovci,1771936,1,0,1771936:78,,Tisovci,
1771936|toljenak,1771936,1,0,1771936:79,,Toljenak,
1771936|tribija,1771936,1,0,1771936:80,,Tribija,
1771936|vares,1771936,1,0,1771936:81,,Vareš,
1771936|vares majdan,1771936,1,0,1771936:82,,Vareš Majdan,
1771936|visnjici,1771936,1,0,1771936:83,,Višnjići,
1771936|zabrezje,1771936,1,0,1771936:84,,Zabrezje,
1771936|zalja,1771936,1,0,1771936:88,,Žalja,
1771936|zaru e,1771936,1,0,1771936:85,,Zaruđe,
1771936|zizci,1771936,1,0,1771936:89,,Žižci,
1771936|zubeta,1771936,1,0,1771936:86,,Zubeta,
1771936|zvijezda,1771936,1,0,1771936:87,,Zvijezda,
1777860|brijesnica mala,1777860,1,0,1777860:5,,Brijesnica Mala,
1777860|brijesnica velika,1777860,1,0,1777860:6,,Brijesnica Velika,
1777860|klokotnica,1777860,1,0,1777860:7,,Klokotnica,
1777860|lukavica rijeka,1777860,1,0,1777860:8,,Lukavica Rijeka,
1777860|naseljeno mjesto,1777860,1,0,1777860:4,,Naseljeno mjesto,
1777860|sjenina rijeka,1777860,1,0,1777860:9,,Sjenina Rijeka,
1777860|stanic rijeka,1777860,1,0,1777860:10,,Stanić Rijeka,
1788051|baltici,1788051,1,0,1788051:5,,Baltići,
1788051|bandin odzak,1788051,1,0,1788051:6,,Bandin Odžak,
1788051|banja lucica,1788051,1,0,1788051:7,,Banja Lučica,
1788051|barnik,1788051,1,0,1788051:8,,Barnik,
1788051|becari,1788051,1,0,1788051:9,,Bećari,
1788051|bereg,1788051,1,0,1788051:10,,Bereg,
1788051|bijela voda,1788051,1,0,1788051:11,,Bijela Voda,
1788051|bjelasovici,1788051,1,0,1788051:12,,Bjelasovići,
1788051|bjelosavljevici,1788051,1,0,1788051:13,,Bjelosavljevići,
1788051|borovac,1788051,1,0,1788051:14,,Borovac,
1788051|brejakovici,1788051,1,0,1788051:15,,Brejakovići,
1788051|bukovik,1788051,1,0,1788051:16,,Bukovik,
1788051|cavarine,1788051,1,0,1788051:18,,Čavarine,
1788051|citluci,1788051,1,0,1788051:19,,Čitluci,
1788051|cvrcici,1788051,1,0,1788051:17,,Cvrčići,
1788051|donje babine,1788051,1,0,1788051:20,,Donje Babine,
1788051|donje gire,1788051,1,0,1788051:21,,Donje Gire,
1788051|donji drapnici,1788051,1,0,1788051:22,,Donji Drapnići,
1788051|donji kalimanici,1788051,1,0,1788051:23,,Donji Kalimanići,
1788051|drecelj,1788051,1,0,1788051:24,,Drecelj,
1788051|dugancici,1788051,1,0,1788051:25,,Dugančići,
1788051|dzindici,1788051,1,0,1788051:26,,Džindići,
1788051|edovci,1788051,1,0,1788051:27,,Đedovci,
1788051|gazivode,1788051,1,0,1788051:28,,Gazivode,
1788051|gornji drapnici,1788051,1,0,1788051:29,,Gornji Drapnići,
1788051|gornji kalimanici,1788051,1,0,1788051:30,,Gornji Kalimanići,
1788051|gornji poretak,1788051,1,0,1788051:31,,Gornji Poretak,
1788051|grbici,1788051,1,0,1788051:32,,Grbići,
1788051|gurdici,1788051,1,0,1788051:33,,Gurdići,
1788051|hrastista,1788051,1,0,1788051:34,,Hrastišta,
1788051|imamovici,1788051,1,0,1788051:35,,Imamovići,
1788051|jabuka,1788051,1,0,1788051:36,,Jabuka,
1788051|jasik,1788051,1,0,1788051:37,,Jasik,
1788051|kadica brdo,1788051,1,0,1788051:38,,Kadića Brdo,
1788051|kalauzovici,1788051,1,0,1788051:39,,Kalauzovići,
1788051|kaljina,1788051,1,0,1788051:40,,Kaljina,
1788051|kazmerici,1788051,1,0,1788051:41,,Kazmerići,
1788051|kleckovac,1788051,1,0,1788051:42,,Klečkovac,
1788051|knezina,1788051,1,0,1788051:43,,Knežina,
1788051|kolakovici,1788051,1,0,1788051:44,,Kolakovići,
1788051|kosutica,1788051,1,0,1788051:45,,Košutica,
1788051|krajsici,1788051,1,0,1788051:46,,Krajšići,
1788051|krusevci,1788051,1,0,1788051:47,,Kruševci,
1788051|krusevo,1788051,1,0,1788051:48,,Kruševo,
1788051|kula,1788051,1,0,1788051:49,,Kula,
1788051|kusace,1788051,1,0,1788051:50,,Kusače,
1788051|kuti,1788051,1,0,1788051:51,,Kuti,
1788051|mandra,1788051,1,0,1788051:52,,Mandra,
1788051|mangurici,1788051,1,0,1788051:53,,Mangurići,
1788051|margetici,1788051,1,0,1788051:54,,Margetići,
1788051|medojevici,1788051,1,0,1788051:55,,Medojevići,
1788051|meljine,1788051,1,0,1788051:56,,Meljine,
1788051|micivode,1788051,1,0,1788051:57,,Mičivode,
1788051|miletci,1788051,1,0,1788051:58,,Miletci,
1788051|miletine,1788051,1,0,1788051:59,,Miletine,
