sid,clusterLabel,scaleLabel,shapeLabel,locationLabel,centroidX,centroidY,minX,minY,maxX,maxY,w,h,A
20443:216909,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,677.379614,489.165208,674.200530,485.421630,681.772920,492.901780,7.572390,7.480150,56.642613
20443:216917,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,733.733534,479.523087,728.496750,476.977410,738.052490,481.899190,9.555740,4.921780,47.031250
20443:216925,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,126.166074,46.405032,119.604390,42.280480,132.450200,53.242970,12.845810,10.962490,140.822064
20443:216933,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,701.433701,463.684132,696.571690,460.835690,708.771910,468.148670,12.200220,7.312980,89.219965
20443:216941,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,699.650651,437.169684,694.664120,431.012920,704.435750,442.654480,9.771630,11.641560,113.757017
20443:216950,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,721.273398,480.776109,717.517750,477.216850,724.704030,486.069440,7.186280,8.852590,63.617190
20443:216968,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,674.013674,504.997278,668.439150,497.712830,681.784380,510.524450,13.345230,12.811620,170.974016
20443:216976,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,714.698939,523.003061,705.817600,513.873370,722.502620,532.706630,16.685020,18.833260,314.233320
20443:216984,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,684.456350,485.990679,677.796140,478.745470,690.632590,493.777790,12.836450,15.032320,192.961624
20443:216992,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,719.685112,513.360314,716.275590,507.043900,725.031140,521.616700,8.755550,14.572800,127.592879
20443:217000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,678.126363,500.189160,673.576950,492.494250,681.783680,510.405870,8.206730,17.911620,146.995829
20443:217018,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,741.556266,491.132020,734.927990,487.340700,748.520120,494.257700,13.592130,6.917000,94.016763
20443:217026,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,667.779872,483.894204,664.304700,479.565810,671.539830,487.277110,7.235130,7.711300,55.792258
20443:217042,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,712.193831,488.237949,705.732150,483.579000,717.685930,494.626020,11.953780,11.047020,132.053647
20443:217069,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,688.388538,466.928643,685.150550,464.380660,691.106880,469.318980,5.956330,4.938320,29.414264
20443:217077,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,752.811390,498.935789,747.850320,496.009530,759.009500,502.207270,11.159180,6.197740,69.161696
20443:217085,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,696.800766,468.478899,692.014630,463.891010,703.714070,474.615630,11.699440,10.724620,125.472048
20443:217093,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,714.217528,479.082759,711.060170,471.240660,718.352920,484.298750,7.292750,13.058090,95.229386
20443:217107,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,695.410424,463.222960,692.308390,460.254620,698.019960,466.429540,5.711570,6.174920,35.268488
20443:217115,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,709.075465,498.638940,700.331820,489.442970,715.383940,505.039630,15.052120,15.596660,234.762798
20443:217123,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,687.590062,461.039966,683.541820,455.835840,691.539880,466.062190,7.998060,10.226350,81.790961
20443:217131,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,694.430154,514.059234,683.708590,506.723190,704.538280,522.700590,20.829690,15.977400,332.804289
20443:217140,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,714.711392,473.259060,707.284700,465.236390,720.378570,480.046150,13.093870,14.809760,193.917072
20443:217158,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,682.124175,464.263723,675.874620,460.877820,687.155020,468.599950,11.280400,7.722130,87.108715
20443:217166,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,149.636176,59.629443,143.710950,53.607730,154.070980,65.433520,10.360030,11.825790,122.515539
20443:217174,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,703.300522,493.956778,700.909630,491.205610,706.481140,497.402350,5.571510,6.196740,34.525199
20443:217182,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,709.006558,514.984147,702.607820,502.455510,717.558480,529.455160,14.950660,26.999650,403.662587
20443:217204,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,701.502571,489.916492,695.921160,485.459930,706.466820,493.700900,10.545660,8.240970,86.906468
20443:217212,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,128.330710,41.183176,120.451450,31.396650,134.624960,48.468970,14.173510,17.072320,241.974698
20443:217239,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,152.212968,68.047672,148.292080,62.124030,156.975320,73.333860,8.683240,11.209830,97.337644
20443:217247,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,683.207667,456.283378,677.830060,444.459950,688.376960,461.786280,10.546900,17.326330,182.739070
20443:217255,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,691.098146,459.332303,684.827690,449.316940,695.613790,467.399500,10.786100,18.082560,195.040300
20443:217263,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,723.068908,473.256329,716.266550,466.188200,730.649640,478.988530,14.383090,12.800330,184.108298
20443:217271,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,726.457892,506.211864,724.465460,504.790890,730.224260,508.332720,5.758800,3.541830,20.396691
20443:217280,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,155.071366,69.789047,151.422500,64.788440,158.998830,73.448400,7.576330,8.659960,65.610715
20443:217298,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,682.414746,461.187555,679.769060,460.170590,684.835830,462.750250,5.066770,2.579660,13.070544
20443:217301,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,731.726760,489.097238,723.583230,483.489020,736.934300,494.988920,13.351070,11.499900,153.535970
20443:217310,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-167.903473,57.939592,-171.758050,54.657050,-163.554910,62.006350,8.203140,7.349300,60.287337
20443:217328,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,156.882913,59.375444,152.551100,54.276060,161.321430,66.826820,8.770330,12.550760,110.074307
20443:217336,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,141.017999,66.187212,133.828400,59.868790,146.202310,72.959050,12.373910,13.090260,161.977699
20443:217344,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,744.441696,497.123096,741.749680,494.900610,746.826490,499.440800,5.076810,4.540190,23.049682
20443:217352,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,716.888307,486.108925,714.739500,482.038820,720.097100,490.397270,5.357600,8.358450,44.781232
20443:217379,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,686.200801,472.183522,682.822020,467.634130,690.090200,475.283140,7.268180,7.649010,55.594382
20443:217387,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,742.264837,495.239829,737.326070,490.892660,749.848060,499.670740,12.521990,8.778080,109.919030
20443:217395,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,690.085765,490.631805,681.531690,485.468650,697.781030,496.841650,16.249340,11.373000,184.803744
20443:217409,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,675.207041,479.391288,665.268610,472.207630,682.273570,487.045860,17.004960,14.838230,252.323508
20443:217417,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,157.951795,52.988926,152.741190,49.516480,162.602150,56.029180,9.860960,6.512700,64.221474
20443:217425,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,702.832471,466.704786,696.724800,463.146900,710.004420,470.771980,13.279620,7.625080,101.258165
20443:217433,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,701.480173,517.774991,689.961440,507.928060,707.108900,529.325310,17.147460,21.397250,366.908488
20443:217441,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,168.723854,59.593842,162.265510,53.292210,173.858580,70.559080,11.593070,17.266870,200.176033
20443:217450,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,691.860450,503.984794,679.372280,492.253390,703.826290,516.453150,24.454010,24.199760,591.781173
20443:217468,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,670.206419,488.008121,663.813480,483.733570,675.673550,492.734190,11.860070,9.000620,106.747983
20451:217476,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,140.102631,55.652609,140.100620,55.646210,140.103460,55.671800,0.002840,0.025590,0.000073
20451:217484,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,130.692716,69.301416,123.591790,59.995990,138.896380,79.023190,15.304590,19.027200,291.203495
20451:217506,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,123.764051,69.360647,117.462070,61.913005,128.545780,74.181540,11.083710,12.268535,135.980888
20451:217514,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,112.291249,71.975182,111.291490,70.701730,113.232230,73.238100,1.940740,2.536370,4.922435
20451:217522,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,129.654869,81.322755,125.643430,78.792650,133.105050,83.605478,7.461620,4.812828,35.911494
20451:217549,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,136.267548,75.593720,130.809280,68.443250,140.811520,82.397638,10.002240,13.954388,139.575138
20451:217557,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,149.473590,63.989234,136.119370,52.135980,163.811700,77.918850,27.692330,25.782870,713.987744
20451:217565,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,139.564137,44.779930,133.217660,37.333870,142.984910,51.178280,9.767250,13.844410,135.221814
20451:217573,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,130.318419,61.190115,126.002950,56.744600,133.828180,64.573110,7.825230,7.828510,61.259891
20451:217581,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,134.843809,57.568359,129.015650,45.765250,140.104720,66.965320,11.089070,21.200070,235.089060
20451:230529,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,109.312271,72.318368,105.503360,69.755310,112.005560,73.967820,6.502200,4.212510,27.390583
20460:217590,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,186.521723,244.984148,181.457510,242.312680,192.219970,246.694520,10.762460,4.381840,47.159378
20460:217603,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,208.674206,248.513947,189.563040,241.826440,223.539450,263.875220,33.976410,22.048780,749.138389
20460:217611,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,35.229269,-64.804508,28.652980,-66.306680,41.617050,-62.789040,12.964070,3.517640,45.602931
20460:217620,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,190.572275,260.005505,170.034820,242.551740,212.223850,280.157800,42.189030,37.606060,1586.563194
20460:217638,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,170.082359,248.568769,168.352010,247.257360,171.730470,250.853330,3.378460,3.595970,12.148841
20460:217646,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,198.894650,242.624883,197.227200,241.704350,201.097050,243.710190,3.869850,2.005840,7.762300
20478:217654,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,624.955381,221.868977,614.060370,216.140430,634.554500,229.182110,20.494130,13.041680,267.277885
20478:217662,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,629.860188,214.711821,620.454970,204.608540,642.256280,222.401880,21.801310,17.793340,387.918121
20478:217689,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,620.168460,207.814254,607.316990,194.715550,629.965260,221.598450,22.648270,26.882900,608.851178
20478:217697,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,608.754794,199.008314,603.336030,187.010100,616.456150,211.947890,13.120120,24.937790,327.186797
20478:217719,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,638.113851,220.828055,629.731480,214.966320,648.391140,226.421380,18.659660,11.455060,213.747525
20478:217727,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,615.679863,201.176439,607.071860,191.941600,622.379280,211.584820,15.307420,19.643220,300.687019
20478:217735,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,640.663422,223.931402,634.186900,220.142740,647.436710,227.967950,13.249810,7.825210,103.682546
20486:217743,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,233.150639,129.118981,229.446370,126.513570,236.802180,132.062830,7.355810,5.549260,40.819302
20486:217751,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,284.103426,93.550986,270.419680,75.320662,296.201540,106.642550,25.781860,31.321888,807.536531
20486:217760,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,301.528063,99.838991,290.049690,80.371552,312.227250,116.040810,22.177560,35.669258,791.057109
20486:217778,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,223.907770,87.267586,218.722010,82.652072,230.054870,89.528852,11.332860,6.876780,77.933585
20486:217786,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,258.164133,74.316615,250.655930,63.987492,266.444350,85.676602,15.788420,21.689110,342.436778
20486:217794,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,278.124960,93.542216,270.339850,88.201322,284.798850,98.377422,14.459000,10.176100,147.136230
20486:217808,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,228.600595,75.402672,218.845920,68.441622,237.290560,83.753542,18.444640,15.311920,282.422852
20486:217816,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,213.465370,121.868139,206.315810,116.389640,220.174810,128.686740,13.859000,12.297100,170.425509
20486:217824,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,259.361156,133.641194,251.614680,122.172810,267.162060,147.967340,15.547380,25.794530,401.037360
20486:217832,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,216.804577,81.207880,210.048940,73.741952,223.660640,85.191652,13.611700,11.449700,155.849881
20486:217859,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,237.954516,73.735326,232.580600,64.470922,242.219500,82.052032,9.638900,17.581110,169.462561
20486:217867,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,228.660167,103.908611,220.653330,96.983132,233.674250,108.329370,13.020920,11.346238,147.738457
20486:217875,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,235.819386,82.589415,233.178220,79.533622,238.369910,85.556282,5.191690,6.022660,31.267784
20486:217883,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,245.401864,86.367218,242.493830,81.077692,247.883710,90.816242,5.389880,9.738550,52.489616
20486:217891,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,243.018550,103.541806,235.477280,98.554472,251.142830,110.617060,15.665550,12.062588,188.967075
20486:217905,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,278.496949,77.825196,265.602080,63.753452,289.703610,91.492852,24.101530,27.739400,668.561981
20486:217913,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,208.367190,74.838489,202.111980,71.575122,214.384580,80.735662,12.272600,9.160540,112.423643
20486:217921,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,9.261525,75.570832,2.341380,67.060270,14.258060,82.837342,11.916680,15.777072,188.010318
20486:217930,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,250.346646,95.871244,243.069030,88.931162,256.199790,99.571442,13.130760,10.640280,139.714963
20486:217948,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,248.506109,91.351396,243.545790,86.011462,254.385310,96.640482,10.839520,10.629020,115.213475
20486:217956,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,207.510038,86.505985,198.236070,79.888912,216.791120,92.301832,18.555050,12.412920,230.322351
20486:217964,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,238.600747,113.390231,232.221540,107.714130,245.839060,118.572980,13.617520,10.858850,147.870607
20486:217972,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,238.015949,99.155807,231.365030,94.746942,243.312790,104.220300,11.947760,9.473358,113.185408
20486:217999,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,214.816333,68.550322,205.354180,61.688982,222.824520,75.797592,17.470340,14.108610,246.482214
20486:218006,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,227.213906,62.473893,221.605370,54.083172,234.514070,71.568102,12.908700,17.484930,225.707716
20486:218014,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,241.297835,81.046226,238.250440,76.758392,244.157280,84.958642,5.906840,8.200250,48.437565
20486:218022,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,192.666475,116.459668,184.619040,108.928890,202.570510,122.064010,17.951470,13.135120,235.794713
20486:218049,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,264.158996,75.439899,257.401710,64.094182,270.433180,85.358182,13.031470,21.264000,277.101178
20486:218057,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,241.372074,60.097249,231.621040,50.737672,251.742790,68.205332,20.121750,17.467660,351.479888
20486:218065,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,250.743569,83.714191,246.926290,78.320872,255.483510,87.831472,8.557220,9.510600,81.384297
20486:218073,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,201.067380,95.149626,195.690280,89.298412,205.474520,99.907912,9.784240,10.609500,103.805894
20486:218081,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,103.198050,49.325099,97.030940,41.910730,109.573048,55.893680,12.542108,13.982950,175.375670
20486:218090,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,47.028485,82.291689,41.980980,75.761830,52.940820,87.697618,10.959840,11.935788,130.814327
20486:218103,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,263.682005,98.304379,260.175800,94.592742,266.559260,102.072430,6.383460,7.479688,47.746289
20486:218111,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,-93.723041,79.885481,-102.327690,68.093662,-85.609820,89.459092,16.717870,21.365430,357.184481
20486:218120,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,287.539415,142.518790,278.730580,132.533360,293.311230,151.576780,14.580650,19.043420,277.665442
20486:218138,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,215.926898,88.742444,209.681400,82.540832,221.740630,93.390532,12.059230,10.849700,130.839028
20486:218146,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,214.770460,93.789496,209.682030,90.342032,218.972730,96.363772,9.290700,6.021740,55.946180
20486:218154,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,271.232166,101.059260,265.481590,93.747632,279.255810,109.411310,13.774220,15.663678,215.754947
20486:218162,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,274.756942,111.845083,268.125400,103.621540,283.318600,121.335520,15.193200,17.713980,269.132041
20486:218189,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,266.390600,92.984571,259.934770,89.213052,271.830560,96.288062,11.895790,7.075010,84.162833
20486:218197,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,259.842357,88.277812,253.918810,80.020032,267.646090,98.325852,13.727280,18.305820,251.289117
20486:218219,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,270.298310,140.485826,259.456080,131.094430,281.137280,147.971450,21.681200,16.877020,365.914046
20486:218227,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,284.634559,103.378486,269.208930,77.123812,298.248540,123.521560,29.039610,46.397748,1347.372507
20486:218235,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,213.596948,96.030803,205.119080,88.810162,223.429570,101.818260,18.310490,13.008098,238.184648
20486:218243,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,214.384029,105.888671,208.251460,98.429872,222.573110,113.897210,14.321650,15.467338,221.517801
20486:218251,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,252.745664,73.155075,247.395260,64.342912,260.658650,81.455692,13.263390,17.112780,226.973475
20486:218260,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,269.715532,126.937012,257.393520,114.218430,280.890250,141.456310,23.496730,27.237880,640.001112
20486:218278,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,217.138016,60.377721,209.337180,54.472612,223.187520,64.593402,13.850340,10.120790,140.176383
20486:218286,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,238.751995,107.779272,231.494900,101.579560,246.681420,114.595020,15.186520,13.015460,197.659544
20486:218294,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,195.747768,103.345649,184.155980,93.020622,205.240740,116.887880,21.084760,23.867258,503.235407
20486:218308,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,290.478764,122.996089,283.058240,114.109880,296.798230,129.893610,13.739990,15.783730,216.868292
20486:218316,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,235.409440,124.719282,228.851010,120.002940,240.767710,128.214110,11.916700,8.211170,97.850050
20486:218324,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,289.030725,106.524869,272.815800,77.125902,302.345650,126.653680,29.529850,49.527778,1462.547855
20486:218332,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,242.025129,94.212087,237.603670,90.248002,246.925990,97.715602,9.322320,7.467600,69.615357
20486:218359,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,244.604926,123.369247,238.484300,117.723960,251.368510,129.771010,12.884210,12.047050,155.216722
20486:218367,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,269.591063,111.085177,261.505260,103.507890,278.860630,119.772540,17.355370,16.264650,282.279019
20486:218375,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,236.156873,87.980128,224.995750,79.770492,245.632470,97.567122,20.636720,17.796630,367.264070
20486:218383,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,252.753788,116.659674,241.376040,109.517550,262.095720,123.380850,20.719680,13.863300,287.243140
20486:218391,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,226.126226,93.067597,218.362820,89.894932,233.427550,96.640922,15.064730,6.745990,101.626518
20486:218405,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,214.671761,111.516629,209.113940,104.308910,220.780870,119.521210,11.666930,15.212300,177.480839
20486:218413,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,228.497685,119.360812,217.277070,112.903140,239.929750,125.678050,22.652680,12.774910,289.385948
20486:218421,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,225.298068,90.549194,217.766820,88.206432,233.059070,93.497352,15.292250,5.290920,80.910071
20486:218430,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,253.383835,108.306272,246.193710,102.063500,259.093440,115.444010,12.899730,13.380510,172.604966
20486:218448,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,203.812309,101.184087,198.439530,93.017422,208.958220,111.687310,10.518690,18.669888,196.382764
20486:218456,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,196.285835,116.000904,190.686640,111.344440,203.188780,120.228490,12.502140,8.884050,111.069637
20486:218464,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,250.866625,130.933698,241.619540,119.523390,258.126310,144.229790,16.506770,24.706400,407.822862
20486:218472,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,256.268559,102.946564,243.069330,94.594272,269.085880,114.346730,26.016550,19.752458,513.890811
20486:218499,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,247.234946,70.609805,240.417090,60.013912,256.810310,83.263562,16.393220,23.249650,381.136627
20486:218502,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,225.474578,112.385280,218.106650,106.149310,233.419210,118.817420,15.312560,12.668110,193.981194
20486:218529,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,207.994012,108.901392,202.455270,100.608750,212.649580,117.846370,10.194310,17.237620,175.725642
20494:218537,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,474.472430,126.948267,468.705830,123.982330,479.110820,130.856170,10.404990,6.873840,71.522236
20494:218545,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,444.486739,139.749341,440.971660,134.837090,448.393970,144.110450,7.422310,9.273360,68.829753
20494:218553,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,423.622092,139.416405,415.717070,134.473130,431.638260,144.596560,15.921190,10.123430,161.177052
20494:218561,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,433.650539,147.485847,428.630850,143.021290,438.381960,150.503030,9.751110,7.481740,72.955270
20494:218570,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,448.208049,116.805874,442.594340,110.262330,452.966420,124.228010,10.372080,13.965680,144.853150
20494:218588,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,470.561801,123.440510,467.543940,120.963710,472.965280,124.852780,5.421340,3.889070,21.083971
20494:218596,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,476.274690,120.273934,468.985230,112.172840,484.664170,127.121910,15.678940,14.949070,234.385572
20494:218600,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,463.358349,138.720052,456.824960,133.021540,468.992090,143.630690,12.167130,10.609150,129.082907
20494:218618,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,454.366799,117.176561,450.671670,108.444660,459.234340,123.994040,8.562670,15.549380,133.144210
